"0","objectId","propertyName","Value","sourceId","timeStamp"
"20755609","The Game (rapper)","Born","11/27/1979","3938066: Football 7","null"
"20755610","The Game (rapper)","Born","11/27/1979","571093: Ted87","null"
"20755611","The Game (rapper)","Born","11/27/1979","3937725: PlatinumBeatz","null"
"20755612","The Game (rapper)","Born","11/27/1979","3937725: PlatinumBeatz","null"
"20755613","The Game (rapper)","Born","11/27/1979","571093: Ted87","null"
"20755614","The Game (rapper)","Born","11/27/1979","2497782: Xero910","null"
"20755615","The Game (rapper)","Born","11/27/1979","2497782: Xero910","null"
"20755616","The Game (rapper)","Born","11/27/1979","571093: Ted87","null"
"20755617","The Game (rapper)","Born","11/27/1979","1217327: Shadyaftrmathgunit","null"
"20755618","The Game (rapper)","Born","11/27/1979","1217327: Shadyaftrmathgunit","null"
"20755619","The Game (rapper)","Born","11/27/1979","3894117: Karlo Sicily","null"
"20755620","The Game (rapper)","Born","11/27/1979","571093: Ted87","null"
"20755621","The Game (rapper)","Born","11/27/1979","4321372: MiniAK","null"
"20755622","The Game (rapper)","Born","11/27/1979","4321372: MiniAK","null"
"20755623","The Game (rapper)","Born","11/27/1979","2241809: Rpg500e","null"
"20755624","The Game (rapper)","Born","11/27/1979","2241809: Rpg500e","null"
"20755625","The Game (rapper)","Born","11/27/1979","571093: Ted87","null"
"20755626","The Game (rapper)","Born","11/27/1979","1217327: Shadyaftrmathgunit","null"
"20755627","The Game (rapper)","Born","11/27/1979","3458959: Cashman20","null"
"20755628","The Game (rapper)","Born","11/27/1979","3791985: SnoopCapone","null"
"20755629","The Game (rapper)","Born","11/27/1979","3458959: Cashman20","null"
"20755630","The Game (rapper)","Born","11/27/1979","3458959: Cashman20","null"
"20755631","The Game (rapper)","Born","11/27/1979","3458959: Cashman20","null"
"20755632","The Game (rapper)","Born","11/27/1979","3458959: Cashman20","null"
"20755633","The Game (rapper)","Born","11/27/1979","3458959: Cashman20","null"
"20755634","The Game (rapper)","Born","11/27/1979","4321372: MiniAK","null"
"20755635","The Game (rapper)","Born","11/27/1979","2968397: Spellcast","null"
"20755636","The Game (rapper)","Born","11/27/1979","2968397: Spellcast","null"
"20755637","The Game (rapper)","Born","11/27/1979","2968397: Spellcast","null"
"20755638","The Game (rapper)","Born","11/27/1979","571093: Ted87","null"
"20755639","The Game (rapper)","Born","11/27/1979","3950891: Prisonbreak12345","null"
"20755640","The Game (rapper)","Born","11/27/1979","1217327: Shadyaftrmathgunit","null"
"20755641","The Game (rapper)","Born","11/27/1979","1511915: RFerreira","null"
"20755642","The Game (rapper)","Born","11/27/1979","1511915: RFerreira","null"
"20755643","The Game (rapper)","Born","11/27/1979","1217327: Shadyaftrmathgunit","null"
"20755644","The Game (rapper)","Born","11/27/1979","760377: Imiiki","null"
"20755645","The Game (rapper)","Born","11/27/1979","760377: Imiiki","null"
"20755646","The Game (rapper)","Born","11/27/1979","571093: Ted87","null"
"20755647","The Game (rapper)","Born","11/27/1979","2968397: Spellcast","null"
"20755648","The Game (rapper)","Born","11/27/1979","2968397: Spellcast","null"
"20755649","The Game (rapper)","Born","11/27/1979","2968397: Spellcast","null"
"20755650","The Game (rapper)","Born","11/27/1979","2968397: Spellcast","null"
"20755651","The Game (rapper)","Born","11/27/1979","140089: Yuckfoo","null"
"20755652","The Game (rapper)","Born","11/27/1979","140089: Yuckfoo","null"
"20755653","The Game (rapper)","Born","11/27/1979","2968397: Spellcast","null"
"20755654","The Game (rapper)","Born","11/27/1979","140089: Yuckfoo","null"
"20755655","The Game (rapper)","Born","11/27/1979","571093: Ted87","null"
"20755656","The Game (rapper)","Born","11/27/1979","3535802: Brandon hicks","null"
"20755657","The Game (rapper)","Born","11/27/1979","4502224: Dead Wrong","null"
"20755658","The Game (rapper)","Born","11/27/1979","2026673: N8dogg187","null"
"20755659","The Game (rapper)","Born","11/27/1979","2026673: N8dogg187","null"
"20755660","The Game (rapper)","Born","11/27/1979","2026673: N8dogg187","null"
"20755661","The Game (rapper)","Born","11/27/1979","2026673: N8dogg187","null"
"20755662","The Game (rapper)","Born","11/27/1979","2968397: Spellcast","null"
"20755663","The Game (rapper)","Born","11/27/1979","2968397: Spellcast","null"
"20755664","The Game (rapper)","Born","11/27/1979","2968397: Spellcast","null"
"20755665","The Game (rapper)","Born","11/27/1979","2968397: Spellcast","null"
"20755666","The Game (rapper)","Born","11/27/1979","2968397: Spellcast","null"
"20755667","The Game (rapper)","Born","11/27/1979","4426227: Bc93eagle","null"
"20755668","The Game (rapper)","Born","11/27/1979","2968397: Spellcast","null"
"20755669","The Game (rapper)","Born","11/27/1979","1217327: Shadyaftrmathgunit","null"
"20755670","The Game (rapper)","Born","11/27/1979","571093: Ted87","null"
"20755671","The Game (rapper)","Born","11/27/1979","1217327: Shadyaftrmathgunit","null"
"20755672","The Game (rapper)","Born","11/27/1979","3490670: JFizzle9191","null"
"20755673","The Game (rapper)","Born","11/27/1979","4502224: Dead Wrong","null"
"20755674","The Game (rapper)","Born","11/27/1979","4502224: Dead Wrong","null"
"20755675","The Game (rapper)","Born","11/27/1979","2968397: Spellcast","null"
"20755676","The Game (rapper)","Born","11/27/1979","3896999: Jeremythemovie","null"
"20755677","The Game (rapper)","Born","11/27/1979","571093: Ted87","null"
"20755678","The Game (rapper)","Born","11/27/1979","2968397: Spellcast","null"
"20755679","The Game (rapper)","Born","11/27/1979","2968397: Spellcast","null"
"20755680","The Game (rapper)","Born","11/27/1979","2968397: Spellcast","null"
"20755681","The Game (rapper)","Born","11/27/1979","1217327: Shadyaftrmathgunit","null"
"20755682","The Game (rapper)","Born","11/27/1979","1217327: Shadyaftrmathgunit","null"
"20755683","The Game (rapper)","Born","11/27/1979","2968397: Spellcast","null"
"20755684","The Game (rapper)","Born","11/27/1979","1217327: Shadyaftrmathgunit","null"
"20755685","The Game (rapper)","Born","11/27/1979","1217327: Shadyaftrmathgunit","null"
"20755686","The Game (rapper)","Born","11/27/1979","1217327: Shadyaftrmathgunit","null"
"20755687","The Game (rapper)","Born","11/27/1979","3535802: Brandon hicks","null"
"20755688","The Game (rapper)","Born","11/27/1979","3535802: Brandon hicks","null"
"20755689","The Game (rapper)","Born","11/27/1979","2968397: Spellcast","null"
"20755690","The Game (rapper)","Born","11/27/1979","4502224: Dead Wrong","null"
"20755691","The Game (rapper)","Born","11/27/1979","4502224: Dead Wrong","null"
"20755692","The Game (rapper)","Born","11/27/1979","2968397: Spellcast","null"
"20755693","The Game (rapper)","Born","11/27/1979","2757713: Rodjilius","null"
"20755694","The Game (rapper)","Born","11/27/1979","571093: Ted87","null"
"20755695","The Game (rapper)","Born","11/27/1979","2968397: Spellcast","null"
"20755696","The Game (rapper)","Born","11/27/1979","1217327: Shadyaftrmathgunit","null"
"20755697","The Game (rapper)","Born","11/27/1979","3921397: Klaksonn","null"
"20755698","The Game (rapper)","Born","11/27/1979","4502224: Dead Wrong","null"
"20755699","The Game (rapper)","Born","11/27/1979","4502224: Dead Wrong","null"
"20755700","The Game (rapper)","Born","11/27/1979","2092344: DerHexer","null"
"20755701","The Game (rapper)","Born","11/27/1979","3884090: Runewiki777","null"
"20755702","The Game (rapper)","Born","11/27/1979","4479582: Westside1121","null"
"20755703","The Game (rapper)","Born","11/27/1979","4479582: Westside1121","null"
"20755704","The Game (rapper)","Born","11/27/1979","4479582: Westside1121","null"
"20755705","The Game (rapper)","Died","6/22/2007","4479582: Westside1121","null"
"20755706","The Game (rapper)","Born","11/27/1979","4479582: Westside1121","null"
"20755707","The Game (rapper)","Died","6/22/2007","4479582: Westside1121","null"
"20755708","The Game (rapper)","Born","11/27/1979","4479582: Westside1121","null"
"20755709","The Game (rapper)","Born","11/27/1979","4479582: Westside1121","null"
"20755710","The Game (rapper)","Died","6/22/2007","4479582: Westside1121","null"
"20755711","The Game (rapper)","Born","11/27/1979","4479582: Westside1121","null"
"20755712","The Game (rapper)","Died","6/22/2007","4479582: Westside1121","null"
"20755713","The Game (rapper)","Born","11/27/1979","571093: Ted87","null"
"20755714","The Game (rapper)","Born","11/27/1979","4246247: Nummer29","null"
"20755715","The Game (rapper)","Born","11/27/1979","571093: Ted87","null"
"20755716","The Game (rapper)","Born","11/27/1979","2576458: Ciccizullo","null"
"20755717","The Game (rapper)","Born","11/27/1979","2576458: Ciccizullo","null"
"20755718","The Game (rapper)","Born","11/27/1979","2576458: Ciccizullo","null"
"20755719","The Game (rapper)","Born","11/27/1979","2576458: Ciccizullo","null"
"20755720","The Game (rapper)","Born","11/27/1979","571093: Ted87","null"
"20755721","The Game (rapper)","Born","11/27/1979","1217327: Shadyaftrmathgunit","null"
"20755722","The Game (rapper)","Born","11/27/1979","1217327: Shadyaftrmathgunit","null"
"20755723","The Game (rapper)","Born","11/27/1979","1217327: Shadyaftrmathgunit","null"
"20755724","The Game (rapper)","Born","11/27/1979","2968397: Spellcast","null"
"20755725","The Game (rapper)","Born","11/27/1979","997131: LilMane","null"
"20755726","The Game (rapper)","Born","11/27/1979","2968397: Spellcast","null"
"20755727","The Game (rapper)","Born","11/27/1979","4606685: Egkll","null"
"20755728","The Game (rapper)","Born","11/27/1979","571093: Ted87","null"
"20755729","The Game (rapper)","Born","11/27/1979","2968397: Spellcast","null"
"20755730","The Game (rapper)","Born","11/27/1979","4568569: Seedbot","null"
"20755731","The Game (rapper)","Born","11/27/1979","2968397: Spellcast","null"
"20755732","The Game (rapper)","Born","11/27/1979","757751: Samuel w88","null"
"20755733","The Game (rapper)","Born","11/27/1979","4634876: Bkballer4life","null"
"20755734","The Game (rapper)","Born","11/27/1979","997131: LilMane","null"
"20755735","The Game (rapper)","Born","11/27/1979","2968397: Spellcast","null"
"20755736","The Game (rapper)","Born","11/27/1979","621721: OrphanBot","null"
"20755737","The Game (rapper)","Born","11/27/1979","2968397: Spellcast","null"
"20755738","The Game (rapper)","Born","11/27/1979","2968397: Spellcast","null"
"20755739","The Game (rapper)","Born","11/27/1979","1217327: Shadyaftrmathgunit","null"
"20755740","The Game (rapper)","Born","11/27/1979","1447738: Lorenzinho","null"
"20755741","The Game (rapper)","Born","11/27/1979","2968397: Spellcast","null"
"20755742","The Game (rapper)","Born","11/27/1979","4735393: Westsideditt1121","null"
"20755743","The Game (rapper)","Born","11/27/1979","4735393: Westsideditt1121","null"
"20755744","The Game (rapper)","Born","11/27/1979","603177: Can't sleep, clown will eat me","null"
"20755745","The Game (rapper)","Born","11/27/1979","873209: Luisishere","null"
"20755746","The Game (rapper)","Born","11/27/1979","2968397: Spellcast","null"
"20755747","The Game (rapper)","Born","11/27/1979","1217327: Shadyaftrmathgunit","null"
"20755748","The Game (rapper)","Born","11/27/1979","1217327: Shadyaftrmathgunit","null"
"20755749","The Game (rapper)","Born","11/27/1979","571093: Ted87","null"
"20755750","The Game (rapper)","Born","11/27/1979","2968397: Spellcast","null"
"20755751","The Game (rapper)","Born","11/27/1979","4675083: Aaroncavs","null"
"20755752","The Game (rapper)","Born","11/27/1979","2968397: Spellcast","null"
"20755753","The Game (rapper)","Born","11/27/1979","2968397: Spellcast","null"
"20755754","The Game (rapper)","Born","11/27/1979","2576458: Ciccizullo","null"
"20755755","The Game (rapper)","Born","11/27/1979","2576458: Ciccizullo","null"
"20755756","The Game (rapper)","Born","11/27/1979","4502224: Dead Wrong","null"
"20755757","The Game (rapper)","Born","11/27/1979","2968397: Spellcast","null"
"20755758","The Game (rapper)","Born","11/27/1979","1399829: Clarence803","null"
"20755759","The Game (rapper)","Born","11/27/1979","4758622: Flesh-n-Bone","null"
"20755760","The Game (rapper)","Born","11/27/1979","2968397: Spellcast","null"
"20755761","The Game (rapper)","Born","11/27/1979","1217327: Shadyaftrmathgunit","null"
"20755762","The Game (rapper)","Born","11/27/1979","571093: Ted87","null"
"20755763","The Game (rapper)","Born","11/27/1979","4762351: Ddtass","null"
"20755764","The Game (rapper)","Born","11/27/1979","571093: Ted87","null"
"20755765","The Game (rapper)","Born","11/27/1979","2968397: Spellcast","null"
"20755766","The Game (rapper)","Born","11/27/1979","1217327: Shadyaftrmathgunit","null"
"20755767","The Game (rapper)","Born","11/27/1979","2968397: Spellcast","null"
"20755768","The Game (rapper)","Born","11/27/1979","2968397: Spellcast","null"
"20755769","The Game (rapper)","Born","11/27/1979","301479: Nahallac Silverwinds","null"
"20755770","The Game (rapper)","Born","11/27/1979","2968397: Spellcast","null"
"20755771","The Game (rapper)","Born","11/27/1979","2968397: Spellcast","null"
"20755772","The Game (rapper)","Born","11/27/1979","1217327: Shadyaftrmathgunit","null"
"20755773","The Game (rapper)","Born","11/27/1979","2968397: Spellcast","null"
"20755774","The Game (rapper)","Born","11/27/1979","571093: Ted87","null"
"20755775","The Game (rapper)","Born","11/27/1979","2390047: Jmm6f488","null"
"20755776","The Game (rapper)","Born","11/27/1979","4758622: Flesh-n-Bone","null"
"20755777","The Game (rapper)","Born","11/27/1979","4449152: Vpbnt316","null"
"20755778","The Game (rapper)","Born","11/27/1979","2968397: Spellcast","null"
"20755779","The Game (rapper)","Born","11/27/1979","3190175: MoodyBluesNL","null"
"20755780","The Game (rapper)","Born","11/27/1979","3190175: MoodyBluesNL","null"
"20755781","The Game (rapper)","Born","11/27/1979","3190175: MoodyBluesNL","null"
"20755782","The Game (rapper)","Born","11/27/1979","2968397: Spellcast","null"
"20755783","The Game (rapper)","Born","11/27/1979","2505789: SCB '92","null"
"20755784","The Game (rapper)","Born","11/27/1979","3369813: Universearle","null"
"20755785","The Game (rapper)","Born","11/27/1979","571093: Ted87","null"
"20755786","The Game (rapper)","Born","11/27/1979","2968397: Spellcast","null"
"20755787","The Game (rapper)","Born","11/27/1979","2968397: Spellcast","null"
"20755788","The Game (rapper)","Born","11/27/1979","2968397: Spellcast","null"
"20755789","The Game (rapper)","Born","11/27/1979","828788: Deananoby2","null"
"20755790","The Game (rapper)","Born","11/27/1979","2968397: Spellcast","null"
"20755791","The Game (rapper)","Born","11/27/1979","3170107: Butseriouslyfolks","null"
"20755792","The Game (rapper)","Born","11/27/1979","603177: Can't sleep, clown will eat me","null"
"20755793","The Game (rapper)","Born","11/27/1979","603177: Can't sleep, clown will eat me","null"
"20755794","The Game (rapper)","Born","11/27/1979","2968397: Spellcast","null"
"20755795","The Game (rapper)","Born","11/27/1979","2968397: Spellcast","null"
"20755796","The Game (rapper)","Born","11/27/1979","1217327: Shadyaftrmathgunit","null"
"20755797","The Game (rapper)","Born","11/27/1979","4279418: Lil Drift","null"
"20755798","The Game (rapper)","Born","11/27/1979","2968397: Spellcast","null"
"20755799","The Game (rapper)","Born","11/27/1979","3910818: Feekee","null"
"20755800","The Game (rapper)","Born","11/27/1979","2968397: Spellcast","null"
"20755801","The Game (rapper)","Born","11/27/1979","3910818: Feekee","null"
"20755802","The Game (rapper)","Born","11/27/1979","2968397: Spellcast","null"
"20755803","The Game (rapper)","Born","11/27/1979","571093: Ted87","null"
"20755804","The Game (rapper)","Born","11/27/1979","2968397: Spellcast","null"
"20755805","The Game (rapper)","Born","11/27/1979","2968397: Spellcast","null"
"20755806","The Game (rapper)","Born","11/27/1979","658923: COMPFUNK2","null"
"20755807","The Game (rapper)","Born","11/27/1979","658923: COMPFUNK2","null"
"20755808","The Game (rapper)","Born","11/27/1979","4461951: TheGameIsArmo","null"
"20755809","The Game (rapper)","Born","11/27/1979","4461951: TheGameIsArmo","null"
"20755810","The Game (rapper)","Born","11/27/1979","4461951: TheGameIsArmo","null"
"20755811","The Game (rapper)","Born","11/27/1979","690672: Timkeen","null"
"20755812","The Game (rapper)","Born","11/27/1979","690672: Timkeen","null"
"20755813","The Game (rapper)","Born","11/27/1979","571093: Ted87","null"
"20755814","The Game (rapper)","Born","11/27/1979","2968397: Spellcast","null"
"20755815","The Game (rapper)","Born","11/27/1979","4578043: Djminis","null"
"20755816","The Game (rapper)","Born","11/27/1979","2968397: Spellcast","null"
"20755817","The Game (rapper)","Born","11/27/1979","3154962: Robk6364","null"
"20755818","The Game (rapper)","Born","11/27/1979","3961052: Amoney2015","null"
"20755819","The Game (rapper)","Born","11/27/1979","3961052: Amoney2015","null"
"20755820","The Game (rapper)","Born","11/27/1979","2968397: Spellcast","null"
"20755821","The Game (rapper)","Born","11/27/1979","1217327: Shadyaftrmathgunit","null"
"20755822","The Game (rapper)","Born","11/27/1979","1217327: Shadyaftrmathgunit","null"
"20755823","The Game (rapper)","Born","11/27/1979","1217327: Shadyaftrmathgunit","null"
"20755824","The Game (rapper)","Born","11/27/1979","4357562: Thedizzykidd","null"
"20755825","The Game (rapper)","Born","11/27/1979","2968397: Spellcast","null"
"20755826","The Game (rapper)","Born","11/27/1979","1217327: Shadyaftrmathgunit","null"
"20755827","The Game (rapper)","Born","11/27/1979","2309163: Clawsonsim","null"
"20755828","The Game (rapper)","Born","11/27/1979","2968397: Spellcast","null"
"20755829","The Game (rapper)","Born","11/27/1979","3490670: JFizzle9191","null"
"20755830","The Game (rapper)","Born","11/27/1979","3490670: JFizzle9191","null"
"20755831","The Game (rapper)","Born","11/27/1979","4737352: Tevintage","null"
"20755832","The Game (rapper)","Born","11/27/1979","3490670: JFizzle9191","null"
"20755833","The Game (rapper)","Born","11/27/1979","2469100: Kaseem91","null"
"20755834","The Game (rapper)","Born","11/27/1979","3490670: JFizzle9191","null"
"20755835","The Game (rapper)","Born","11/27/1979","2968397: Spellcast","null"
"20755836","The Game (rapper)","Born","11/27/1979","2902267: Blackwall310","null"
"20755837","The Game (rapper)","Born","11/27/1979","2576458: Ciccizullo","null"
"20755838","The Game (rapper)","Born","11/27/1979","2576458: Ciccizullo","null"
"20755839","The Game (rapper)","Born","11/27/1979","4515647: The-G-Unit-Boss","null"
"20755840","The Game (rapper)","Born","11/27/1979","4515647: The-G-Unit-Boss","null"
"20755841","The Game (rapper)","Born","11/27/1979","5032166: Jrwriter44","null"
"20755842","The Game (rapper)","Born","11/27/1979","5032166: Jrwriter44","null"
"20755843","The Game (rapper)","Born","11/27/1979","5032166: Jrwriter44","null"
"20755844","The Game (rapper)","Born","11/27/1979","5032166: Jrwriter44","null"
"20755845","The Game (rapper)","Born","11/27/1979","5032166: Jrwriter44","null"
"20755846","The Game (rapper)","Born","11/27/1979","5032166: Jrwriter44","null"
"20755847","The Game (rapper)","Born","11/27/1979","2968397: Spellcast","null"
"20755848","The Game (rapper)","Born","11/27/1979","4558334: Meccareal","null"
"20755849","The Game (rapper)","Born","11/27/1979","4558334: Meccareal","null"
"20755850","The Game (rapper)","Born","11/27/1979","4558334: Meccareal","null"
"20755851","The Game (rapper)","Born","11/27/1979","2968397: Spellcast","null"
"20755852","The Game (rapper)","Born","11/27/1979","4935754: Chasingemy","null"
"20755853","The Game (rapper)","Born","11/27/1979","410906: Paul Erik","null"
"20755854","The Game (rapper)","Born","11/27/1979","4515647: The-G-Unit-Boss","null"
"20755855","The Game (rapper)","Born","11/27/1979","4515647: The-G-Unit-Boss","null"
"20755856","The Game (rapper)","Born","11/27/1979","4515647: The-G-Unit-Boss","null"
"20755857","The Game (rapper)","Born","11/27/1979","4515647: The-G-Unit-Boss","null"
"20755858","The Game (rapper)","Born","11/27/1979","1217327: Shadyaftrmathgunit","null"
"20755859","The Game (rapper)","Born","11/27/1979","2968397: Spellcast","null"
"20755860","The Game (rapper)","Born","11/27/1979","4769291: Precious Roy","null"
"20755861","The Game (rapper)","Born","11/27/1979","5136386: Bc84life","null"
"20755862","The Game (rapper)","Born","11/27/1979","2968397: Spellcast","null"
"20755863","The Game (rapper)","Born","11/27/1979","4558334: Meccareal","null"
"20755864","The Game (rapper)","Born","11/27/1979","571093: Ted87","null"
"20755865","The Game (rapper)","Born","11/27/1979","4558334: Meccareal","null"
"20755866","The Game (rapper)","Born","11/27/1979","774663: Scientizzle","null"
"20755867","The Game (rapper)","Born","11/27/1979","1334288: Energyfreezer","null"
"20755868","The Game (rapper)","Born","11/27/1979","433328: SmackBot","null"
"20755869","The Game (rapper)","Born","11/27/1979","4658811: Samuelb88","null"
"20755870","The Game (rapper)","Born","11/27/1979","2968397: Spellcast","null"
"20755871","The Game (rapper)","Born","11/27/1979","5194944: Johnny....yes","null"
"20755872","The Game (rapper)","Born","11/27/1979","5271653: Signshare","null"
"20755873","The Game (rapper)","Born","11/27/1979","5271653: Signshare","null"
"20755874","The Game (rapper)","Born","11/27/1979","2968397: Spellcast","null"
"20755875","The Game (rapper)","Born","11/27/1979","1434632: Sry85","null"
"20755876","The Game (rapper)","Born","11/27/1979","4357562: Thedizzykidd","null"
"20755877","The Game (rapper)","Born","11/27/1979","1217327: Shadyaftrmathgunit","null"
"20755878","The Game (rapper)","Born","11/27/1979","1217327: Shadyaftrmathgunit","null"
"20755879","The Game (rapper)","Born","11/27/1979","4502224: Dead Wrong","null"
"20755880","The Game (rapper)","Born","11/27/1979","2968397: Spellcast","null"
"20755881","The Game (rapper)","Born","11/27/1979","5194880: Mc chill529","null"
"20755882","The Game (rapper)","Born","11/27/1979","2649338: Tsuite","null"
"20755883","The Game (rapper)","Born","11/27/1979","5289426: Yuceluysal0459111","null"
"20755884","The Game (rapper)","Born","11/27/1979","5278886: Samdowling","null"
"20755885","The Game (rapper)","Born","11/27/1979","571093: Ted87","null"
"20755886","The Game (rapper)","Born","11/27/1979","4515283: CollisionCourse","null"
"20755887","The Game (rapper)","Born","11/27/1979","4515283: CollisionCourse","null"
"20755888","The Game (rapper)","Born","11/27/1979","2968397: Spellcast","null"
"20755889","The Game (rapper)","Born","11/27/1979","2968397: Spellcast","null"
"20755890","The Game (rapper)","Born","11/27/1979","2968397: Spellcast","null"
"20755891","The Game (rapper)","Born","11/27/1979","2968397: Spellcast","null"
"20755892","The Game (rapper)","Born","11/27/1979","4472752: Kskk2","null"
"20755893","The Game (rapper)","Born","11/27/1979","1217327: Shadyaftrmathgunit","null"
"20755894","The Game (rapper)","Born","11/27/1979","2968397: Spellcast","null"
"20755895","The Game (rapper)","Born","11/27/1979","197953: Kbdank71","null"
"20755896","The Game (rapper)","Born","11/27/1979","1509874: Abdelkweli","null"
"20755897","The Game (rapper)","Born","11/27/1979","2968397: Spellcast","null"
"20755898","The Game (rapper)","Born","11/27/1979","4928500: ClueBot","null"
"20755899","The Game (rapper)","Born","11/27/1979","5376120: Intime365","null"
"20755900","The Game (rapper)","Born","11/27/1979","2530149: Acalamari","null"
"20755901","The Game (rapper)","Born","11/27/1979","4758622: Flesh-n-Bone","null"
"20755902","The Game (rapper)","Born","11/27/1979","4597046: CJMiller","null"
"20755903","The Game (rapper)","Born","11/27/1979","2968397: Spellcast","null"
"20755904","The Game (rapper)","Born","11/27/1979","5141036: Makaveli96","null"
"20755905","The Game (rapper)","Born","11/27/1979","2968397: Spellcast","null"
"20755906","The Game (rapper)","Born","11/27/1979","814134: Josh1billion","null"
"20755907","The Game (rapper)","Born","11/27/1979","814134: Josh1billion","null"
"20755908","The Game (rapper)","Born","11/27/1979","2968397: Spellcast","null"
"20755909","The Game (rapper)","Born","11/27/1979","814134: Josh1billion","null"
"20755910","The Game (rapper)","Born","11/27/1979","814134: Josh1billion","null"
"20755911","The Game (rapper)","Born","11/27/1979","3035831: VolkovBot","null"
"20755912","The Game (rapper)","Born","11/27/1979","2968397: Spellcast","null"
"20755913","The Game (rapper)","Born","11/27/1979","4515647: The-G-Unit-Boss","null"
"20755914","The Game (rapper)","Born","11/27/1979","3454351: Yungcroc","null"
"20755915","The Game (rapper)","Born","11/27/1979","3454351: Yungcroc","null"
"20755916","The Game (rapper)","Born","11/27/1979","4903172: Thamanalex","null"
"20755917","The Game (rapper)","Born","11/27/1979","2968397: Spellcast","null"
"20755918","The Game (rapper)","Born","11/27/1979","5344001: Cocogezz","null"
"20755919","The Game (rapper)","Born","11/27/1979","2968397: Spellcast","null"
"20755920","The Game (rapper)","Born","11/27/1979","4263533: Adamknufc","null"
"20755921","The Game (rapper)","Born","11/27/1979","4263533: Adamknufc","null"
"20755922","The Game (rapper)","Born","11/27/1979","4263533: Adamknufc","null"
"20755923","The Game (rapper)","Born","11/27/1979","2968397: Spellcast","null"
"20755924","The Game (rapper)","Born","11/27/1979","5032166: Jrwriter44","null"
"20755925","The Game (rapper)","Born","11/27/1979","2968397: Spellcast","null"
"20755926","The Game (rapper)","Born","11/27/1979","4928500: ClueBot","null"
"20755927","The Game (rapper)","Born","11/27/1979","5506746: Israel the beast 90","null"
"20755928","The Game (rapper)","Born","11/27/1979","2968397: Spellcast","null"
"20755929","The Game (rapper)","Born","11/27/1979","4263533: Adamknufc","null"
"20755930","The Game (rapper)","Born","11/27/1979","2968397: Spellcast","null"
"20755931","The Game (rapper)","Born","11/27/1979","4263533: Adamknufc","null"
"20755932","The Game (rapper)","Born","11/27/1979","2968397: Spellcast","null"
"20755933","The Game (rapper)","Born","11/27/1979","4263533: Adamknufc","null"
"20755934","The Game (rapper)","Born","11/27/1979","4263533: Adamknufc","null"
"20755935","The Game (rapper)","Born","11/27/1979","2968397: Spellcast","null"
"20755936","The Game (rapper)","Born","11/27/1979","5538688: Westcoast09","null"
"20755937","The Game (rapper)","Born","11/27/1979","4311571: Shadowghosts","null"
"20755938","The Game (rapper)","Born","11/27/1979","5538688: Westcoast09","null"
"20755939","The Game (rapper)","Born","11/27/1979","5163503: Dumbo3k","null"
"20755940","The Game (rapper)","Born","11/27/1979","5163503: Dumbo3k","null"
"20755941","The Game (rapper)","Born","11/27/1979","4515283: CollisionCourse","null"
"20755942","The Game (rapper)","Born","11/27/1979","4515283: CollisionCourse","null"
"20755943","The Game (rapper)","Born","11/27/1979","2968397: Spellcast","null"
"20755944","The Game (rapper)","Born","11/27/1979","4515283: CollisionCourse","null"
"20755945","The Game (rapper)","Born","11/27/1979","4758622: Flesh-n-Bone","null"
"20755946","The Game (rapper)","Born","11/27/1979","4758622: Flesh-n-Bone","null"
"20755947","The Game (rapper)","Born","11/27/1979","4758622: Flesh-n-Bone","null"
"20755948","The Game (rapper)","Born","11/27/1979","5029322: Cuurtis","null"
"20755949","The Game (rapper)","Born","11/27/1979","2968397: Spellcast","null"
"20755950","The Game (rapper)","Born","11/27/1979","2968397: Spellcast","null"
"20755951","The Game (rapper)","Born","11/27/1979","5563427: Tanv91","null"
"20755952","The Game (rapper)","Born","11/27/1979","5563427: Tanv91","null"
"20755953","The Game (rapper)","Born","11/27/1979","5538688: Westcoast09","null"
"20755954","The Game (rapper)","Born","11/27/1979","2968397: Spellcast","null"
"20755955","The Game (rapper)","Born","11/27/1979","5538688: Westcoast09","null"
"20755956","The Game (rapper)","Born","11/27/1979","2968397: Spellcast","null"
"20755957","The Game (rapper)","Born","11/27/1979","4263533: Adamknufc","null"
"20755958","The Game (rapper)","Born","11/27/1979","4263533: Adamknufc","null"
"20755959","The Game (rapper)","Born","11/27/1979","2968397: Spellcast","null"
"20755960","The Game (rapper)","Born","11/27/1979","4263533: Adamknufc","null"
"20755961","The Game (rapper)","Born","11/27/1979","5014372: Gsupnwa1121","null"
"20755962","The Game (rapper)","Born","11/27/1979","527662: Improbcat","null"
"20755963","The Game (rapper)","Born","11/27/1979","2968397: Spellcast","null"
"20755964","The Game (rapper)","Born","11/27/1979","2245592: Jrknighty","null"
"20755965","The Game (rapper)","Born","11/27/1979","2968397: Spellcast","null"
"20755966","The Game (rapper)","Born","11/27/1979","2968397: Spellcast","null"
"20755967","The Game (rapper)","Born","11/27/1979","5349879: Hennesy","null"
"20755968","The Game (rapper)","Born","11/27/1979","5538688: Westcoast09","null"
"20755969","The Game (rapper)","Born","11/27/1979","114479: Merope","null"
"20755970","The Game (rapper)","Born","11/27/1979","5563427: Tanv91","null"
"20755971","The Game (rapper)","Born","11/27/1979","2968397: Spellcast","null"
"20755972","The Game (rapper)","Born","11/27/1979","2055141: Mike Payne","null"
"20755973","The Game (rapper)","Born","11/27/1979","5625529: DonyaT","null"
