"0","objectId","propertyName","Value","sourceId","timeStamp"
"11631502","Taylor Bruner","countryOfBirth","Snellville","freebase","2014-01-30"
"11631503","Taylor Bruner","height","1.88","freebase","2014-01-30"
"11631504","Taylor Bruner","weight","88.0","freebase","2014-01-30"
"11631505","Taylor Bruner","parents","Joel Bruner;Kay Bruner","freebase","2014-01-30"
"11631506","Joel Bruner","Children","Taylor Bruner","freebase","2014-01-30"
"11631507","Kay Bruner","Children","Taylor Bruner","freebase","2014-01-30"
"11631508","Jimmy Simpson","Children","Carson Simpson","freebase","2014-01-30"
"11631509","Angie Simpson","Children","Carson Simpson","freebase","2014-01-30"
"11631510","Sarah Graham","countryOfBirth","United Kingdom","freebase","2014-01-06"
"11631511","Von Breaux","Born","1993-11-10","freebase","2014-01-30"
"11631512","Von Breaux","countryOfBirth","Lafayette","freebase","2014-01-30"
"11631513","Von Breaux","height","1.91","freebase","2014-01-30"
"11631514","Von Breaux","weight","84.0","freebase","2014-01-30"
"11631515","Von Breaux","parents","Betty Breaux;Harold Breaux","freebase","2014-01-30"
"11631516","Betty Breaux","Children","Von Breaux","freebase","2014-01-30"
"11631517","Harold Breaux","Children","Von Breaux","freebase","2014-01-30"
"11631518","Stephen LeBouef","Born","1994-09-28","freebase","2014-01-30"
"11631519","Stephen LeBouef","height","1.91","freebase","2014-01-30"
"11631520","Stephen LeBouef","weight","104.0","freebase","2014-01-30"
"11631521","Stephen LeBouef","parents","Barry LeBouef;April LeBouef","freebase","2014-01-30"
"11631522","Barry LeBouef","Children","Stephen LeBouef","freebase","2014-01-30"
"11631523","April LeBouef","Children","Stephen LeBouef","freebase","2014-01-30"
"11631524","David Warrick","Children","Doug Warrick","freebase","2014-01-30"
"11631525","Kimberly Warrick","Children","Doug Warrick","freebase","2014-01-30"
"11631526","Hoang Nguyen","height","1.78","freebase","2014-01-30"
"11631527","Hoang Nguyen","weight","77.0","freebase","2014-01-30"
"11631528","Hoang Nguyen","parents","Sau Nguyen;Sen Le Nguyen","freebase","2014-01-30"
"11631529","Sau Nguyen","Children","Hoang Nguyen","freebase","2014-01-30"
"11631530","Sen Le Nguyen","Children","Hoang Nguyen","freebase","2014-01-30"
"11631531","Judge Wolfe","Born","1994-11-25","freebase","2014-01-30"
"11631532","Judge Wolfe","height","1.78","freebase","2014-01-30"
"11631533","Judge Wolfe","weight","77.0","freebase","2014-01-30"
"11631534","Judge Wolfe","parents","Gregg Wolfe;Melissa Wolfe","freebase","2014-01-30"
"11631535","Ronald A. Magro","Born","1936-04-15","freebase","2014-01-30"
"11631536","Nick Scelfo","Born","1991-09-02","freebase","2014-01-30"
"11631537","Nick Scelfo","countryOfBirth","Orlando","freebase","2014-01-30"
"11631538","Nick Scelfo","height","1.93","freebase","2014-01-30"
"11631539","Nick Scelfo","weight","107.0","freebase","2014-01-30"
"11631540","Nick Scelfo","parents","Denise Scelfo;Robbie Scelfo","freebase","2014-01-30"
"11631541","Gregg Wolfe","Children","Judge Wolfe","freebase","2014-01-30"
"11631542","Melissa Wolfe","Children","Judge Wolfe","freebase","2014-01-30"
"11631543","Denise Scelfo","Children","Nick Scelfo","freebase","2014-01-30"
"11631544","Robbie Scelfo","Children","Nick Scelfo","freebase","2014-01-30"
"11631545","Darryl Watson II","Born","1993-01-21","freebase","2014-01-30"
"11631546","Darryl Watson II","height","1.78","freebase","2014-01-30"
"11631547","Darryl Watson II","weight","77.0","freebase","2014-01-30"
"11631548","Darryl Watson II","parents","Tanya Watson;Darryl Watson, Sr.","freebase","2014-01-30"
"11631549","Tanya Watson","Children","Darryl Watson II","freebase","2014-01-30"
"11631550","Sabrina Porshi","countryOfBirth","Dhaka","freebase","2013-12-09"
"11631551","Darryl Watson, Sr.","Children","Darryl Watson II","freebase","2014-01-30"
"11631552","Nick Murphy","Born","1983-01-28","freebase","2014-01-30"
"11631553","Nick Murphy","countryOfBirth","Philadelphia","freebase","2014-01-30"
"11631554","Matthew Cook","Born","1978-05-17","freebase","2014-01-06"
"11631555","Matthew Cook","countryOfBirth","Saint Helier","freebase","2014-01-06"
"11631556","Geoffrey Hebert","Born","1994-04-01","freebase","2014-01-30"
"11631557","Geoffrey Hebert","height","1.91","freebase","2014-01-30"
"11631558","Geoffrey Hebert","weight","100.0","freebase","2014-01-30"
"11631559","Geoffrey Hebert","parents","Boyd Hebert;Sylvia Hebert","freebase","2014-01-30"
"11631560","Boyd Hebert","Children","Geoffrey Hebert","freebase","2014-01-30"
"11631561","Sylvia Hebert","Children","Geoffrey Hebert","freebase","2014-01-30"
"11631562","Josh Dudley","Born","1991-10-16","freebase","2014-01-30"
"11631563","Josh Dudley","countryOfBirth","Metairie","freebase","2014-01-30"
"11631564","Josh Dudley","height","1.88","freebase","2014-01-30"
"11631565","Josh Dudley","weight","107.0","freebase","2014-01-30"
"11631566","Josh Dudley","parents","Tyrone Dudley;Deidra Dudley","freebase","2014-01-30"
"11631567","Tyrone Dudley","Children","Josh Dudley","freebase","2014-01-30"
"11631568","Deidra Dudley","Children","Josh Dudley","freebase","2014-01-30"
"11631569","Eric Trench","height","1.83","freebase","2014-01-30"
"11631570","Eric Trench","weight","125.0","freebase","2014-01-30"
"11631571","Eric Trench","parents","Denise Trench;Eric Trench Sr.","freebase","2014-01-30"
"11631572","Brandon Jackson","parents","Harold Jackson","freebase","2014-01-30"
"11631573","James Patrick","Born","1880","freebase","2014-01-06"
"11631574","James Patrick","countryOfBirth","Bothwell","freebase","2014-01-06"
"11631575","Ian Rogers","Born","1976-10-17","freebase","2014-01-06"
"11631576","Ian Rogers","countryOfBirth","Toronto","freebase","2014-01-06"
"11631577","Rick Pearsall","Children","R.J. Pearsall","freebase","2014-01-30"
"11631578","Patricia Pearsall","Children","R.J. Pearsall","freebase","2014-01-30"
"11631579","Aaron Beaulieu","Children","Bryant Beaulieu","freebase","2014-01-30"
"11631580","Tina Beaulieu","Children","Bryant Beaulieu","freebase","2014-01-30"
"11631581","Henry Nash","Born","1869-09-09","freebase","2014-01-06"
"11631582","Henry Nash","countryOfBirth","Mount Sterling","freebase","2014-01-06"
"11631583","Antonio Sutton","height","1.8","freebase","2014-01-30"
"11631584","Antonio Sutton","weight","84.0","freebase","2014-01-30"
"11631585","null","parents","Mayumi Ogawa;Toshiyuki Hosokawa","freebase","2014-01-30"
"11631586","Tatsuo","Born","1978-02-28","freebase","2014-01-30"
"11631587","Tatsuo","countryOfBirth","Fukuoka Prefecture","freebase","2014-01-30"
"11631588","Jarius Moore","height","1.8","freebase","2014-01-30"
"11631589","Jarius Moore","weight","93.0","freebase","2014-01-30"
"11631590","Jordan Katz","Born","1960","freebase","2014-01-30"
"11631591","Jordan Katz","countryOfBirth","Switzerland","freebase","2014-01-30"
"11631592","null","Children","Mayumi Ogawa","freebase","2014-01-30"
"11631593","Vanessa Mdee","Born","1988-06-07","freebase","2013-12-03"
"11631594","Vanessa Mdee","countryOfBirth","Arusha","freebase","2013-12-03"
"11631595","Natanael Batista Pimenta","Born","1990-12-25","freebase","2014-01-31"
"11631596","Natanael Batista Pimenta","countryOfBirth","Brazil","freebase","2014-01-31"
"11631597","Natanael Batista Pimenta","height","1.66","freebase","2014-01-31"
"11631598","Natanael Batista Pimenta","weight","64.0","freebase","2014-01-31"
"11631599","Minetaro Matsumoto","Children","Seicho Matsumoto","freebase","2014-01-31"
"11631600","Tani Okada","Children","Seicho Matsumoto","freebase","2014-01-31"
"11631601","Marie Jansen","Born","1857-11-18","freebase","2014-01-06"
"11631602","Marie Jansen","countryOfBirth","Boston","freebase","2014-01-06"
"11631603","Adam Audette","Born","1970-10-08","freebase","2014-01-31"
"11631604","null","Children","Sido;null","freebase","2014-01-31"
"11631605","Anjali Sarkar","Children","Manik Sarkar","freebase","2014-01-31"
"11631606","Greg Bryant Sr.","Children","Greg Bryant","freebase","2014-01-31"
"11631607","Louis Nix","Children","Louis Nix III","freebase","2014-01-31"
"11631608","Stephanie Ancrum","Children","Louis Nix III","freebase","2014-01-31"
"11631609","Chris Nikdel","countryOfBirth","Springfield","freebase","2014-01-31"
"11631610","Alex Nikdel","countryOfBirth","Winter Haven","freebase","2014-01-31"
"11631611","Anne Powell","countryOfBirth","Lakeland","freebase","2014-01-31"
"11631612","Etonia Nabuli","Born","1988-08-24","freebase","2014-01-31"
"11631613","Etonia Nabuli","height","1.97","freebase","2014-01-31"
"11631614","Etonia Nabuli","weight","103.0","freebase","2014-01-31"
"11631615","Karl Planck","Born","1888","freebase","2014-01-31"
"11631616","Karl Planck","parents","Max Planck;Marie Merck","freebase","2014-01-31"
"11631617","Emma Planck","Born","1889","freebase","2014-01-31"
"11631618","Emma Planck","parents","Max Planck;Marie Merck","freebase","2014-01-31"
"11631619","Grete Planck","Born","1889","freebase","2014-01-31"
"11631620","Grete Planck","parents","Max Planck;Marie Merck","freebase","2014-01-31"
"11631621","Marie Merck","Born","1861","freebase","2014-01-31"
"11631622","Marie Merck","Children","Karl Planck;Emma Planck;Grete Planck;Erwin Planck","freebase","2014-01-31"
"11631623","Marga von Hoesslin","Born","1882","freebase","2014-01-31"
"11631624","Marga von Hoesslin","Children","Hermann Planck","freebase","2014-01-31"
"11631625","Hermann Planck","Born","1911-12","freebase","2014-01-31"
"11631626","Hermann Planck","parents","Marga von Hoesslin;Max Planck","freebase","2014-01-31"
"11631627","Eroni Foifua","height","1.83","freebase","2014-01-31"
"11631628","Eroni Foifua","weight","103.0","freebase","2014-01-31"
"11631629","Roman Mitchell","Born","1995-01-21","freebase","2014-01-31"
"11631630","Roman Mitchell","countryOfBirth","Dallas","freebase","2014-01-31"
"11631631","Roman Mitchell","height","1.8","freebase","2014-01-31"
"11631632","Roman Mitchell","weight","91.0","freebase","2014-01-31"
"11631633","Roman Mitchell","parents","Heather Maloy;Presley Maloy;Rhonn Mitchell","freebase","2014-01-31"
"11631634","Heather Maloy","Children","Roman Mitchell","freebase","2014-01-31"
"11631635","Presley Maloy","Children","Roman Mitchell","freebase","2014-01-31"
"11631636","Rhonn Mitchell","Children","Roman Mitchell","freebase","2014-01-31"
"11631637","Kerry Carter","height","1.88","freebase","2014-01-31"
"11631638","Kerry Carter","weight","122.0","freebase","2014-01-31"
"11631639","Andrea Lea","Born","1957","freebase","2014-01-06"
"11631640","Andrew Edouard","height","1.88","freebase","2014-01-31"
"11631641","Andrew Edouard","weight","134.0","freebase","2014-01-31"
"11631642","Greg Garrett","Children","Collin Garrett","freebase","2014-01-31"
"11631643","Lisa Gloude","Children","Collin Garrett","freebase","2014-01-31"
"11631644","Labanya Pramanik","parents","Santosh Dutta","freebase","2014-01-31"
"11631645","Anthony Kibler","height","1.93","freebase","2014-01-31"
"11631646","Anthony Kibler","weight","153.0","freebase","2014-01-31"
"11631647","Mark Williams","Born","1961-06-26","freebase","2014-01-06"
"11631648","Dazzie Morris","height","1.88","freebase","2014-01-31"
"11631649","Dazzie Morris","weight","118.0","freebase","2014-01-31"
"11631650","William Koen III","height","1.93","freebase","2014-01-31"
"11631651","William Koen III","weight","113.0","freebase","2014-01-31"
"11631652","Jaya Prakash Gummadi","Children","Jayakrishna Gummadi","freebase","2014-01-31"
"11631653","Janaki Rani","Children","Jayakrishna Gummadi","freebase","2014-01-31"
"11631654","Alex Monroe","Born","1991-04-29","freebase","2014-01-31"
"11631655","Alex Monroe","countryOfBirth","Duval County","freebase","2014-01-31"
"11631656","Alex Monroe","height","1.96","freebase","2014-01-31"
"11631657","Alex Monroe","weight","138.0","freebase","2014-01-31"
"11631658","Alex Monroe","parents","Usysses Monroe;Alicia Monroe","freebase","2014-01-31"
"11631659","Usysses Monroe","Children","Alex Monroe","freebase","2014-01-31"
"11631660","Alicia Monroe","Children","Alex Monroe","freebase","2014-01-31"
"11631661","Josue Joseph","Born","1992-09-10","freebase","2014-01-31"
"11631662","Josue Joseph","countryOfBirth","Orlando","freebase","2014-01-31"
"11631663","Josue Joseph","height","1.93","freebase","2014-01-31"
"11631664","Josue Joseph","weight","131.0","freebase","2014-01-31"
"11631665","Josue Joseph","parents","Verilia Similieh;Dieuseul Joseph","freebase","2014-01-31"
"11631666","Dieuseul Joseph","Children","Josue Joseph","freebase","2014-01-31"
"11631667","Phillip Norman","height","1.93","freebase","2014-01-31"
"11631668","Phillip Norman","weight","127.0","freebase","2014-01-31"
"11631669","Uriah Horne","height","1.93","freebase","2014-01-31"
"11631670","Uriah Horne","weight","125.0","freebase","2014-01-31"
"11631671","Brock Baranowski","height","1.8","freebase","2014-01-31"
"11631672","Brock Baranowski","weight","84.0","freebase","2014-01-31"
"11631673","Denise Trench","Children","Eric Trench","freebase","2014-01-31"
"11631674","Michael J. Jones","height","2.01","freebase","2014-01-31"
"11631675","Michael J. Jones","weight","136.0","freebase","2014-01-31"
"11631676","Michael J. Jones","parents","Mina Vereen","freebase","2014-01-31"
"11631677","Robert E. Gallagher","Born","1923","freebase","2014-01-31"
"11631678","Eric Trench Sr.","Children","Eric Trench","freebase","2014-01-31"
"11631679","Mina Vereen","Children","Michael J. Jones","freebase","2014-01-31"
"11631680","Jeremiah Thomas","Born","1994-09-09","freebase","2014-01-31"
"11631681","Jeremiah Thomas","height","1.85","freebase","2014-01-31"
"11631682","Jeremiah Thomas","weight","98.0","freebase","2014-01-31"
"11631683","Jeremiah Thomas","parents","Jean Butler","freebase","2014-01-31"
"11631684","Jean Butler","Children","Jeremiah Thomas","freebase","2014-01-31"
"11631685","Lorenza Young","Born","1991-07-27","freebase","2014-01-31"
"11631686","Lorenza Young","countryOfBirth","Houston","freebase","2014-01-31"
"11631687","Lorenza Young","height","1.88","freebase","2014-01-31"
"11631688","Lorenza Young","weight","125.0","freebase","2014-01-31"
"11631689","Lorenza Young","parents","Kathy Mars","freebase","2014-01-31"
"11631690","Dariusz Bladek","height","1.96","freebase","2014-01-31"
"11631691","Dariusz Bladek","weight","141.0","freebase","2014-01-31"
"11631692","Dariusz Bladek","parents","Bogdan Bladek;Joyce Bladek","freebase","2014-01-31"
"11631693","Kathy Mars","Children","Lorenza Young","freebase","2014-01-31"
"11631694","Conner Fryoux","Born","1991-12-11","freebase","2014-01-31"
"11631695","Conner Fryoux","countryOfBirth","Dallas","freebase","2014-01-31"
"11631696","Conner Fryoux","height","1.78","freebase","2014-01-31"
"11631697","Conner Fryoux","weight","82.0","freebase","2014-01-31"
"11631698","Conner Fryoux","parents","Joey Fryoux;Susan Fryoux","freebase","2014-01-31"
"11631699","Bogdan Bladek","Children","Dariusz Bladek","freebase","2014-01-31"
"11631700","Joyce Bladek","Children","Dariusz Bladek","freebase","2014-01-31"
"11631701","Joey Fryoux","Children","Conner Fryoux","freebase","2014-01-31"
"11631702","Susan Fryoux","Children","Conner Fryoux","freebase","2014-01-31"
"11631703","Dino Martinovič","Born","1990-07-20","freebase","2013-12-23"
"11631704","Dino Martinovič","countryOfBirth","Karlovac","freebase","2013-12-23"
"11631705","Edet Udoh","Born","1991-02-23","freebase","2014-01-31"
"11631706","Edet Udoh","countryOfBirth","Houston","freebase","2014-01-31"
"11631707","Edet Udoh","height","1.88","freebase","2014-01-31"
"11631708","Edet Udoh","weight","145.0","freebase","2014-01-31"
"11631709","Edet Udoh","parents","Elizabeth Udoh;Michael Udoh","freebase","2014-01-31"
"11631710","David Armstrong","height","1.93","freebase","2014-01-31"
"11631711","David Armstrong","weight","134.0","freebase","2014-01-31"
"11631712","Elizabeth Udoh","Children","Edet Udoh","freebase","2014-01-31"
"11631713","Ryan Ammerman","height","1.85","freebase","2014-01-31"
"11631714","Ryan Ammerman","weight","98.0","freebase","2014-01-31"
"11631715","Michael Udoh","Children","Edet Udoh","freebase","2014-01-31"
"11631716","Ecilda Naranjo Moreno","Children","Tomás Carrasquilla","freebase","2014-01-31"
"11631717","Rafael Isaza Carrasquilla","Children","Tomás Carrasquilla","freebase","2014-01-31"
"11631718","Tyree Green","Born","1993-06-13","freebase","2014-01-31"
"11631719","Tyree Green","countryOfBirth","St. Petersburg","freebase","2014-01-31"
"11631720","Tyree Green","height","1.85","freebase","2014-01-31"
"11631721","Tyree Green","weight","86.0","freebase","2014-01-31"
"11631722","Tyree Green","parents","Tammy Green","freebase","2014-01-31"
"11631723","Christian Prudhomme","Born","1990-11-15","freebase","2014-01-31"
"11631724","Christian Prudhomme","countryOfBirth","Lafayette","freebase","2014-01-31"
"11631725","Christian Prudhomme","height","1.75","freebase","2014-01-31"
"11631726","Christian Prudhomme","weight","86.0","freebase","2014-01-31"
"11631727","Christian Prudhomme","parents","Leonard Horn;Karla Prudhomme","freebase","2014-01-31"
"11631728","Tammy Green","Children","Tyree Green","freebase","2014-01-31"
"11631729","Leonard Horn","Children","Christian Prudhomme","freebase","2014-01-31"
"11631730","Karla Prudhomme","Children","Christian Prudhomme","freebase","2014-01-31"
"11631731","Andrew Carter","Born","1993-06-21","freebase","2014-01-31"
"11631732","Andrew Carter","height","1.78","freebase","2014-01-31"
"11631733","Andrew Carter","weight","120.0","freebase","2014-01-31"
"11631734","Andrew Carter","parents","Angela McCampbell;Andrew Carter, Sr.","freebase","2014-01-31"
"11631735","Frank Thomas","height","1.8","freebase","2014-01-31"
"11631736","Frank Thomas","weight","76.0","freebase","2014-01-31"
"11631737","Angela McCampbell","Children","Andrew Carter","freebase","2014-01-31"
"11631738","Andrew Carter, Sr.","Children","Andrew Carter","freebase","2014-01-31"
"11631739","Andrew Dolan","Born","1991-02-08","freebase","2014-01-31"
"11631740","Andrew Dolan","countryOfBirth","Mobile","freebase","2014-01-31"
"11631741","Andrew Dolan","height","1.85","freebase","2014-01-31"
"11631742","Andrew Dolan","weight","84.0","freebase","2014-01-31"
"11631743","Andrew Dolan","parents","Linda Dolan;Danny Dolan","freebase","2014-01-31"
"11631744","Linda Dolan","Children","Andrew Dolan","freebase","2014-01-31"
"11631745","Danny Dolan","Children","Andrew Dolan","freebase","2014-01-31"
"11631746","DeVonte Washington","height","1.88","freebase","2014-01-31"
"11631747","DeVonte Washington","weight","81.0","freebase","2014-01-31"
"11631748","Cole Frazier","Born","1993-01-20","freebase","2014-01-31"
"11631749","Cole Frazier","countryOfBirth","Metairie","freebase","2014-01-31"
"11631750","Cole Frazier","height","1.93","freebase","2014-01-31"
"11631751","Cole Frazier","weight","109.0","freebase","2014-01-31"
"11631752","Cole Frazier","parents","Sandra Frazier;Don Frazier","freebase","2014-01-31"
"11631753","Sandra Frazier","Children","Cole Frazier","freebase","2014-01-31"
"11631754","Don Frazier","Children","Cole Frazier","freebase","2014-01-31"
"11631755","Joe Brown","Children","Chris Brown","freebase","2014-01-31"
"11631756","Big D Kuwait","Born","1987-07-13","freebase","2012-04-25"
"11631757","Latisha Stembridge","Children","Chris Brown","freebase","2014-01-31"
"11631758","Jordan Arcement","Born","1991-04-15","freebase","2014-01-31"
"11631759","Jordan Arcement","countryOfBirth","Thibodaux","freebase","2014-01-31"
"11631760","Jordan Arcement","height","1.8","freebase","2014-01-31"
"11631761","Jordan Arcement","weight","88.0","freebase","2014-01-31"
"11631762","Jordan Arcement","parents","Rosary Arcement;Jody Arcement","freebase","2014-01-31"
"11631763","Rosary Arcement","Children","Jordan Arcement","freebase","2014-01-31"
"11631764","Jody Arcement","Children","Jordan Arcement","freebase","2014-01-31"
"11631765","Michael Tsung-Ying Yang","Born","1983","freebase","2014-01-31"
"11631766","Michael Tsung-Ying Yang","countryOfBirth","Kaohsiung","freebase","2014-01-31"
"11631767","Johann Gottfried Lessing","Born","1693-11-24","freebase","2014-01-31"
"11631768","Johann Gottfried Lessing","countryOfBirth","Kamenz","freebase","2014-01-31"
"11631769","Johann Gottfried Lessing","Children","Gotthold Ephraim Lessing","freebase","2014-01-31"
"11631770","Justine Salome Feller","Born","1703-11-03","freebase","2014-01-31"
"11631771","Justine Salome Feller","countryOfBirth","Haselbachtal","freebase","2014-01-31"
"11631772","Justine Salome Feller","Children","Gotthold Ephraim Lessing","freebase","2014-01-31"
"11631773","Justin Billings","height","1.72","freebase","2014-01-31"
"11631774","Justin Billings","weight","79.38","freebase","2014-01-31"
"11631775","Sandra Carpenter","Born","1934-02-04","freebase","2014-01-06"
"11631776","Sandra Carpenter","countryOfBirth","Des Moines","freebase","2014-01-06"
"11631777","Bennett Jackson Sr.","Children","Bennett Jackson","freebase","2014-01-31"
"11631778","Grace Jackson","Children","Bennett Jackson","freebase","2014-01-31"
"11631779","Suryaprabha","Children","Sudheesh","freebase","2014-01-31"
"11631780","Karl Gotthelf Lessing","Born","1740-07-10","freebase","2014-01-31"
"11631781","Karl Gotthelf Lessing","countryOfBirth","Kamenz","freebase","2014-01-31"
"11631782","Gregg Garrity","Born","1995-01-24","freebase","2014-01-31"
"11631783","Gregg Garrity","countryOfBirth","Pittsburgh","freebase","2014-01-31"
"11631784","Gregg Garrity","height","1.75","freebase","2014-01-31"
"11631785","Gregg Garrity","weight","67.0","freebase","2014-01-31"
"11631786","Gregg Garrity","parents","Gregg Garrity Sr;Linda Garrity","freebase","2014-01-31"
"11631787","Dawson Odums","countryOfBirth","Shelby","freebase","2014-01-31"
"11631788","Padmanabha Pillai","Children","P. Balachandran","freebase","2014-01-31"
"11631789","Saraswati Bhai","Children","P. Balachandran","freebase","2014-01-31"
"11631790","Linda Garrity","Children","Gregg Garrity","freebase","2014-01-31"
"11631791","Sergio Hernandez","countryOfBirth","Los Angeles","freebase","2014-01-31"
"11631792","Vasudevan","Children","Sharreth","freebase","2014-01-31"
"11631793","Indiradevi","Children","Sharreth","freebase","2014-01-31"
"11631794","Denise Fekula","Children","Nick Fekula","freebase","2014-01-31"
"11631795","Carl Fekula","Children","Nick Fekula","freebase","2014-01-31"
"11631796","Naureen Khan","Children","Adnan Sami","freebase","2014-01-31"
"11631797","Duane Carlisle","Children","Amir Carlisle","freebase","2014-01-31"
"11631798","Samuel Pratt","Born","1817-10-06","freebase","2014-01-06"
"11631799","Anita Corrine Donihue","Children","David N. Donihue","freebase","2014-01-31"
"11631800","Jerry Kappatos","Children","Evan Kappatos","freebase","2014-01-31"
"11631801","Evangeline Kappatos","Children","Evan Kappatos","freebase","2014-01-31"
"11631802","Abraham Cohen","Children","Sammy Cahn","freebase","2014-01-31"
"11631803","Elka Reiss Cohen","Children","Sammy Cahn","freebase","2014-01-31"
"11631804","Brandon Duncan","height","1.91","freebase","2014-01-31"
"11631805","Brandon Duncan","weight","92.99","freebase","2014-01-31"
"11631806","Joan Ray","Children","Jason Ray","freebase","2014-01-31"
"11631807","James Ray","Children","Jason Ray","freebase","2014-01-31"
"11631808","Jordan Murphy","Born","1991-07-03","freebase","2014-01-31"
"11631809","Jordan Murphy","countryOfBirth","Ayer","freebase","2014-01-31"
"11631810","Jordan Murphy","height","1.88","freebase","2014-01-31"
"11631811","Jordan Murphy","weight","111.0","freebase","2014-01-31"
"11631812","Jordan Murphy","parents","Shawn Murphy;Cheri-Lee Doiron","freebase","2014-01-31"
"11631813","Yves Desiré","Children","Ty Desiré","freebase","2014-01-31"
"11631814","Charmise Desiré","Children","Ty Desiré","freebase","2014-01-31"
"11631815","Shawn Murphy","Children","Jordan Murphy","freebase","2014-01-31"
"11631816","Cheri-Lee Doiron","Children","Jordan Murphy","freebase","2014-01-31"
"11631817","Tyler Strickland","height","1.88","freebase","2014-01-31"
"11631818","Tyler Strickland","weight","83.92","freebase","2014-01-31"
"11631819","Darian Baker","height","1.78","freebase","2014-01-31"
"11631820","Darian Baker","weight","79.0","freebase","2014-01-31"
"11631821","Chase Terry","Born","1990-10-23","freebase","2014-01-31"
"11631822","Chase Terry","countryOfBirth","Houston","freebase","2014-01-31"
"11631823","Chase Terry","height","1.96","freebase","2014-01-31"
"11631824","Chase Terry","weight","110.0","freebase","2014-01-31"
"11631825","Chase Terry","parents","Melvin Terry;Dana Terry","freebase","2014-01-31"
"11631826","Jeff Patton","Children","Jess Patton","freebase","2014-01-31"
"11631827","Jenna Patton","Children","Jess Patton","freebase","2014-01-31"
"11631828","Melvin Terry","Children","Chase Terry","freebase","2014-01-31"
"11631829","Dana Terry","Children","Chase Terry","freebase","2014-01-31"
"11631830","Aaron Lagrone","height","1.8","freebase","2014-01-31"
"11631831","Aaron Lagrone","weight","86.18","freebase","2014-01-31"
"11631832","Ugyen Dorji","Born","1985-07-06","freebase","2014-01-31"
"11631833","Ugyen Dorji","countryOfBirth","Bhutan","freebase","2014-01-31"
"11631834","Ja-Quan Lumas","height","1.93","freebase","2014-01-31"
"11631835","Ja-Quan Lumas","weight","90.0","freebase","2014-01-31"
"11631836","James Leicht","Children","Garrit Leicht","freebase","2014-01-31"
"11631837","Marilyn Leicht","Children","Garrit Leicht","freebase","2014-01-31"
"11631838","Jawill Davis","height","1.83","freebase","2014-01-31"
"11631839","Jawill Davis","weight","77.0","freebase","2014-01-31"
"11631840","Jordan Bilbo","height","1.78","freebase","2014-01-31"
"11631841","Jordan Bilbo","weight","79.0","freebase","2014-01-31"
"11631842","Patrick Harris","Born","1995-05-13","freebase","2014-01-31"
"11631843","Patrick Harris","countryOfBirth","Bahamas","freebase","2014-01-31"
"11631844","Patrick Harris","height","1.8","freebase","2014-01-31"
"11631845","Patrick Harris","weight","79.0","freebase","2014-01-31"
"11631846","Patrick Harris","parents","Augustus Harris;Magdaline Harris","freebase","2014-01-31"
"11631847","Howard Sofen","Children","Brendan Sofen","freebase","2014-01-31"
"11631848","Ginny Sofen","Children","Brendan Sofen","freebase","2014-01-31"
"11631849","Augustus Harris","Children","Patrick Harris","freebase","2014-01-31"
"11631850","Magdaline Harris","Children","Patrick Harris","freebase","2014-01-31"
"11631851","Alex Morris","countryOfBirth","Birmingham","freebase","2014-01-31"
"11631852","Thomas Winters","height","1.75","freebase","2014-01-31"
"11631853","Thomas Winters","weight","81.65","freebase","2014-01-31"
"11631854","Serge F. Kovaleski","countryOfBirth","Cape Town","freebase","2014-01-31"
"11631855","Danny Hakim","Born","1971-03-10","freebase","2014-01-31"
"11631856","Danny Hakim","countryOfBirth","Norfolk","freebase","2014-01-31"
"11631857","Greg Smith Sr.","Children","Garrison Smith","freebase","2014-01-31"
"11631858","Mona Swann","Children","Damian Swann","freebase","2014-01-31"
"11631859","Marlon Swann","Children","Damian Swann","freebase","2014-01-31"
"11631860","Johnathan Johnson","height","1.55","freebase","2014-01-31"
"11631861","Johnathan Johnson","weight","83.92","freebase","2014-01-31"
"11631862","Jennifer Scott","Children","Justin Scott-Wesley","freebase","2014-01-31"
"11631863","Johnny Wesley","Children","Justin Scott-Wesley","freebase","2014-01-31"
"11631864","Marker Ramsey","Children","MaKonnen Ramsey","freebase","2014-01-31"
"11631865","Jan Vasser","Children","Chase Vasser","freebase","2014-01-31"
"11631866","CJ Branch","height","1.63","freebase","2014-01-31"
"11631867","CJ Branch","weight","108.86","freebase","2014-01-31"
"11631868","Tony Mulkey","Children","Greg Mulkey","freebase","2014-01-31"
"11631869","Bonnie Mulkey","Children","Greg Mulkey","freebase","2014-01-31"
"11631870","Tim Long","Children","Hunter Long","freebase","2014-01-31"
"11631871","Mike Sebastian","Children","Parker Sebastian","freebase","2014-01-31"
"11631872","Orlando Sutton","Children","Patrick Sutton","freebase","2014-01-31"
"11631873","Diane Sutton","Children","Patrick Sutton","freebase","2014-01-31"
"11631874","Anthony Craft","height","1.83","freebase","2014-01-31"
"11631875","Anthony Craft","weight","81.67","freebase","2014-01-31"
"11631876","John Hughes","Children","Casey Hughes","freebase","2014-01-31"
"11631877","Mike Stubbs","Children","Dane Stubbs","freebase","2014-01-31"
"11631878","Shelly Stubbs","Children","Dane Stubbs","freebase","2014-01-31"
"11631879","Leslie Austin","Children","Luke Austin","freebase","2014-01-31"
"11631880","Tim Austin","Children","Luke Austin","freebase","2014-01-31"
"11631881","Frank Brown","height","1.8","freebase","2014-01-31"
"11631882","Frank Brown","weight","84.0","freebase","2014-01-31"
